LOAN,MORTDUE,VALUE
40400,63131.0,109395.0
40400,145423.0,203712.0
40500,66895.0,113770.0
40500,145127.0,205613.0
40600,362909.0,466731.0
40700,150283.0,208676.0
40700,371003.0,467818.0
40900,18760.0,69373.0
40900,149281.0,202877.0
40900,64674.0,111877.0
41100,59463.0,112626.0
41200,141705.0,207314.0
41400,362578.0,471827.0
41600,365528.0,469694.0
41700,59889.0,109250.0
41800,363737.0,469748.0
42000,9999.0,50681.0
42000,21314.0,68047.0
42100,17852.0,65877.0
42100,21137.0,65676.0
42200,21393.0,68111.0
42200,21427.0,61457.0
42300,367089.0,469771.0
42300,22434.0,65893.0
42400,220757.0,297444.0
42600,22446.0,66485.0
42800,9133.0,44083.0
42900,122372.0,175968.0
43000,18388.0,64896.0
43200,120310.0,178938.0
43200,217036.0,291222.0
43200,367917.0,466755.0
43200,15635.0,60925.0
43300,18824.0,63487.0
43300,217840.0,299171.0
43300,119351.0,179347.0
43900,120527.0,174003.0
44000,55604.0,101916.0
44400,67272.0,130818.0
45100,67552.0,128659.0
45200,89427.0,157731.0
45700,118247.0,174711.0
46200,117227.0,174882.0
46300,120636.0,178823.0
46900,91672.0,158953.0
47000,42437.0,109553.0
47100,48062.0,107824.0
47500,95847.0,152789.0
47600,39364.0,108232.0
47700,93909.0,154158.0
47900,95377.0,157273.0
48000,41392.0,106075.0
48200,93127.0,159179.0
48800,47476.0,105332.0
48900,41260.0,102771.0
49300,40724.0,102546.0
49800,44462.0,102203.0
49900,45455.0,102971.0
50000,43689.0,104139.0
50100,48370.0,106233.0
50200,197770.0,271676.0
50200,46670.0,102264.0
50400,53992.0,63772.0
50400,168561.0,244322.0
50400,43635.0,104114.0
50400,53024.0,65024.0
50400,40140.0,103789.0
50600,178073.0,255435.0
50800,48667.0,63130.0
50800,44992.0,108486.0
50900,53334.0,63298.0
51100,28312.0,82300.0
51100,178810.0,252724.0
51600,31536.0,81233.0
51700,183615.0,257077.0
51700,181000.0,255026.0
51800,174945.0,251643.0
52000,31305.0,83147.0
52400,27234.0,83482.0
52700,23905.0,82670.0
52800,53532.0,68305.0
52900,48825.0,59418.0
53000,180371.0,256589.0
53200,182033.0,258678.0
53400,228236.0,305514.0
53500,179116.0,257688.0
53600,235895.0,299772.0
53600,208197.0,297280.0
53700,49669.0,63995.0
53700,25813.0,78955.0
53700,24158.0,82627.0
54000,176922.0,256977.0
58000,39436.0,75446.0
58100,42615.0,70584.0
58900,40100.0,70672.0
59200,43877.0,74768.0
59500,47485.0,69981.0
59700,39253.0,69299.0
59800,42069.0,72082.0
60000,122729.0,207797.0
60000,38944.0,69961.0
60500,40669.0,70207.0
62500,124491.0,198338.0
62700,120598.0,207803.0
62900,119903.0,201928.0
64200,64888.0,145725.0
64900,69786.0,148769.0
65100,67389.0,142740.0
65200,71151.0,143960.0
65200,63338.0,148871.0
65200,71061.0,141666.0
65500,205156.0,290239.0
65800,71611.0,146689.0
65800,70095.0,142922.0
66000,62296.0,143982.0
66400,69588.0,143926.0
66500,64423.0,143341.0
67400,66095.0,147203.0
68100,193298.0,288525.0
68700,197356.0,291242.0
69000,197587.0,295551.0
69600,198702.0,293252.0
69700,192163.0,293901.0
69700,191972.0,294367.0
70300,197761.0,294169.0
70500,196690.0,288512.0
70800,192044.0,292380.0
71200,196601.0,289430.0
77400,87651.0,224630.0
87000,48980.0,89764.0
87500,55938.0,86794.0
88300,54004.0,94838.0
88500,50240.0,94687.0
88800,53307.0,94058.0
88900,48919.0,93371.0
88900,57264.0,90185.0
89000,54576.0,92937.0
89200,54045.0,92924.0
89800,50370.0,91861.0
89900,48811.0,88934.0
