LOAN,MORTDUE,VALUE
17700,82302.0,111228.0
17800,61494.0,85864.0
17800,38770.0,64357.0
17800,39686.0,67246.0
17800,83080.0,108348.0
17800,,95639.0
17800,107736.0,113100.0
17800,56956.0,74305.0
17800,60611.0,89943.0
17800,58942.0,91483.0
17800,68889.0,85642.0
17800,100277.0,163702.0
17800,51689.0,115660.0
17800,137169.0,182280.0
17800,13839.0,171378.0
17800,13660.0,173360.0
17800,8642.0,88369.0
17800,36902.0,57622.0
17800,54003.0,116434.0
17800,69306.0,94504.0
17800,56432.0,157665.0
17800,44326.0,79651.0
17900,70046.0,135917.0
17900,37265.0,53214.0
17900,62697.0,89848.0
17900,72501.0,94488.0
17900,97335.0,167384.0
17900,63559.0,81536.0
17900,66823.0,91680.0
17900,38233.0,63578.0
17900,70444.0,95860.0
17900,96450.0,135822.0
17900,102054.0,143103.0
17900,56273.0,111507.0
17900,51080.0,92051.0
17900,46342.0,68029.0
17900,110332.0,130756.0
17900,68779.0,98623.0
17900,,31953.0
18000,68000.0,98898.0
18000,49255.0,61752.0
18000,62216.0,85503.0
18000,97523.0,130166.0
18000,63508.0,94991.0
18000,65836.0,100292.0
18000,,53365.0
18000,72152.0,102671.0
18000,88509.0,112933.0
18000,84824.0,115146.0
18000,23252.0,50750.0
18000,46865.0,61266.0
18000,105000.0,172500.0
18000,23000.0,46000.0
18000,7051.0,66200.0
18000,88000.0,131300.0
18000,124000.0,195000.0
18000,94554.0,119000.0
18000,90000.0,120600.0
18000,45000.0,68500.0
18000,56000.0,78000.0
18000,62000.0,160800.0
18000,12900.0,21500.0
18000,57988.0,86970.0
18000,99401.0,140000.0
18000,39005.0,60000.0
18000,47000.0,69000.0
18000,52301.0,79959.0
18000,55169.0,114786.0
18000,100822.0,118817.0
18000,48724.0,72654.0
18000,161413.0,196860.0
18000,90275.0,135792.0
18000,74162.0,89823.0
18000,114000.0,147140.0
18000,50409.0,78404.0
18000,54196.0,71412.0
18000,41814.0,62845.0
18000,,97026.0
18000,107546.0,176314.0
18100,81916.0,104048.0
18100,144692.0,183630.0
18100,53524.0,102133.0
18100,46145.0,72200.0
18100,23590.0,215548.0
18100,57864.0,164069.0
18100,71814.0,89941.0
18100,62783.0,86066.0
18100,89454.0,119019.0
18100,112832.0,182418.0
18100,95322.0,119643.0
18100,22203.0,138057.0
18100,73356.0,86885.0
18100,27186.0,77694.0
18100,27239.0,39723.0
18100,23928.0,55734.0
18100,32554.0,92419.0
18100,18611.0,171194.0
18200,50250.0,72000.0
18200,93702.0,158647.0
18200,16386.0,170310.0
18200,67809.0,89339.0
18200,13925.0,94898.0
18200,34593.0,56658.0
18200,49653.0,159076.0
18200,94727.0,136877.0
18200,55406.0,78682.0
18200,4447.0,21510.0
18200,139000.0,171350.0
18200,97146.0,124195.0
18200,61690.0,89963.0
18200,61554.0,94510.0
18200,4927.0,30198.0
18200,53646.0,156048.0
18200,120966.0,208782.0
18200,62141.0,90434.0
18200,68743.0,92112.0
18200,95091.0,113294.0
18200,78077.0,105522.0
18200,63852.0,93356.0
18200,39109.0,62371.0
18200,57980.0,79265.0
18300,40018.0,65355.0
18300,90337.0,103864.0
18300,109437.0,114900.0
18300,55584.0,95236.0
18300,121001.0,210685.0
18300,26982.0,59552.0
18300,63351.0,87645.0
18300,109192.0,139384.0
18300,90099.0,118545.0
18300,31427.0,60249.0
18300,35975.0,60500.0
18300,60100.0,82506.0
18300,73510.0,95132.0
18300,93728.0,153093.0
18300,68096.0,99051.0
18300,68517.0,97151.0
18300,12169.0,93564.0
18300,89455.0,124840.0
18300,67550.0,95440.0
18400,68655.0,94322.0
18400,89101.0,118748.0
18400,65519.0,89276.0
18400,88352.0,110216.0
18400,94280.0,122172.0
18400,63569.0,95729.0
18400,61049.0,96397.0
18400,99902.0,125249.0
18400,72718.0,98065.0
18400,116228.0,148722.0
18400,110580.0,137926.0
18400,94952.0,129177.0
18400,83548.0,111626.0
18400,16756.0,66340.0
18400,40673.0,60418.0
18400,41730.0,59750.0
18400,48970.0,69559.0
18400,75491.0,101745.0
18400,43188.0,68876.0
18400,62300.0,95869.0
18500,57174.0,91772.0
18500,46555.0,69186.0
18500,,94125.0
18500,26389.0,85552.0
18500,14517.0,95150.0
18500,102472.0,115719.0
18500,10934.0,66367.0
18500,14111.0,71628.0
18500,65165.0,90805.0
18500,81938.0,106187.0
18500,23618.0,37539.0
18500,67686.0,95949.0
18500,42683.0,68000.0
18500,67290.0,95750.0
18500,71000.0,95000.0
18500,49367.0,71485.0
18500,99474.0,127470.0
18500,38145.0,59415.0
18500,90150.0,122767.0
18600,72860.0,90347.0
18600,73473.0,105848.0
18600,84874.0,115759.0
18600,47199.0,70134.0
18600,23850.0,61808.0
18600,60709.0,89683.0
18600,58992.0,86816.0
18600,96993.0,134785.0
18600,23792.0,79716.0
18600,14167.0,71194.0
18600,98200.0,123662.0
18600,100144.0,153751.0
18600,20915.0,40098.0
18600,38674.0,63641.0
18600,50167.0,96312.0
18600,39783.0,59196.0
18600,119741.0,212530.0
18600,48711.0,69611.0
18600,64248.0,82690.0
18600,49385.0,70220.0
18600,57300.0,8000.0
18600,132785.0,155644.0
18600,43438.0,69441.0
18600,,95085.0
18600,,20700.0
18600,80970.0,101244.0
18600,15243.0,172611.0
18600,51936.0,75278.0
18600,96476.0,119780.0
18700,37883.0,64763.0
18700,58498.0,90135.0
18700,65458.0,84639.0
18700,39441.0,71345.0
18700,69954.0,104510.0
18700,11886.0,63762.0
18700,47903.0,63933.0
18700,136790.0,178135.0
18700,99003.0,162566.0
18700,63990.0,94035.0
18700,110292.0,132953.0
18700,50354.0,79011.0
18700,68196.0,89641.0
18700,93210.0,109980.0
18700,70562.0,91223.0
18700,66197.0,83151.0
18700,66891.0,94454.0
18700,66003.0,82410.0
18700,45365.0,71853.0
18700,59929.0,89526.0
18700,87958.0,114696.0
18700,118208.0,130216.0
18700,39821.0,60672.0
18800,110098.0,120662.0
18800,77025.0,103322.0
18800,70102.0,99841.0
18800,67666.0,167619.0
18800,166737.0,199303.0
18800,73396.0,137076.0
18800,96272.0,163250.0
18800,98582.0,122597.0
18800,7739.0,65181.0
18800,66562.0,90325.0
18800,63836.0,87000.0
18800,102120.0,165302.0
18800,91731.0,125902.0
18800,22782.0,60590.0
18800,88828.0,116683.0
18900,127269.0,203737.0
18900,,49442.0
18900,87081.0,115165.0
18900,83474.0,104133.0
18900,34583.0,59247.0
18900,91784.0,117626.0
18900,87657.0,117577.0
18900,154563.0,198790.0
18900,51075.0,78045.0
18900,39727.0,68477.0
18900,17800.0,40798.0
18900,68315.0,98175.0
18900,127559.0,154545.0
18900,55238.0,112776.0
18900,123206.0,205608.0
18900,,75252.0
18900,100416.0,161147.0
18900,44605.0,65489.0
18900,69325.0,102438.0
18900,61429.0,84990.0
18900,101289.0,127485.0
18900,52640.0,113391.0
18900,103130.0,120119.0
18900,64290.0,87837.0
18900,82537.0,117610.0
19000,52157.0,157459.0
19000,62356.0,92299.0
19000,7524.0,28639.0
19000,43479.0,78631.0
19000,172108.0,195892.0
19000,130291.0,168187.0
19000,167104.0,200184.0
19000,22236.0,169461.0
19000,75673.0,100335.0
19000,107199.0,132723.0
19000,57429.0,86250.0
19000,47400.0,80000.0
19000,43074.0,75700.0
19000,122000.0,158000.0
19000,145800.0,190300.0
19000,42000.0,64000.0
19000,64758.0,119780.0
19000,46300.0,72000.0
19000,171106.0,200000.0
19000,93050.0,118000.0
19000,104176.0,165086.0
19000,105200.0,130000.0
19000,165988.0,217000.0
19000,100670.0,122581.0
19000,24658.0,47027.0
19000,15100.0,23200.0
19000,105729.0,172555.0
19000,42488.0,65636.0
19100,51994.0,66467.0
19100,31442.0,57151.0
19100,105111.0,176829.0
19100,46406.0,64413.0
19100,129111.0,197592.0
19100,48730.0,115967.0
19100,58453.0,76731.0
19100,22094.0,61820.0
19100,73217.0,93033.0
19200,68902.0,98737.0
19200,54483.0,81690.0
19200,62334.0,91300.0
19200,73339.0,95426.0
19200,101641.0,160839.0
19200,83591.0,109772.0
19200,96401.0,115545.0
19200,153722.0,199812.0
19200,65206.0,13933.0
19200,62215.0,76573.0
19200,32417.0,97000.0
19200,57728.0,96552.0
19200,24430.0,128837.0
19200,31307.0,60202.0
19300,109000.0,135000.0
19300,83141.0,112096.0
19300,84425.0,119351.0
19300,50554.0,76140.0
19300,53710.0,78082.0
19300,148542.0,195791.0
19300,73668.0,89061.0
19300,31950.0,53814.0
19300,27747.0,43740.0
19300,76807.0,103026.0
19300,99714.0,126965.0
19300,152000.0,182000.0
19300,39926.0,101208.0
19300,33970.0,102792.0
19300,98769.0,121140.0
19300,146465.0,192854.0
19300,91004.0,116827.0
19300,51580.0,83518.0
19300,96454.0,157809.0
19300,72752.0,106084.0
19400,39928.0,106271.0
19400,45036.0,78900.0
19400,63508.0,12414.0
19400,167450.0,200902.0
19400,51360.0,76100.0
19400,39334.0,103578.0
19400,53000.0,82800.0
19400,109812.0,172705.0
19400,110745.0,173474.0
19400,86219.0,126904.0
19400,178000.0,219300.0
19400,52677.0,80424.0
19400,71515.0,100771.0
19500,94543.0,127718.0
19500,100077.0,122352.0
19500,51333.0,77732.0
19500,92663.0,152627.0
19500,98718.0,122659.0
19500,88909.0,140092.0
19500,9475.0,30000.0
19500,105000.0,138375.0
19500,50000.0,89100.0
19500,47000.0,70000.0
19500,8861.0,170687.0
19500,58474.0,89240.0
19500,52080.0,89913.0
19500,58638.0,13930.0
19500,48835.0,72566.0
19500,10506.0,70945.0
19500,100446.0,121516.0
19600,64000.0,90000.0
19600,117646.0,149975.0
19600,94419.0,123705.0
19600,55169.0,86203.0
19600,109500.0,136000.0
19600,33284.0,61824.0
19600,53662.0,80055.0
19600,49984.0,84519.0
19600,85984.0,112721.0
19600,128876.0,162994.0
19700,33529.0,61209.0
19700,49793.0,113200.0
19700,62351.0,84624.0
19700,93040.0,113362.0
19700,32989.0,75950.0
19700,23921.0,134867.0
19700,60999.0,89841.0
19700,5700.0,24457.0
19700,105135.0,147353.0
19700,70709.0,97394.0
19700,139534.0,172125.0
19700,19349.0,133226.0
19800,73557.0,95770.0
19800,56745.0,83146.0
19800,51454.0,68073.0
19800,47488.0,77916.0
19800,99137.0,121781.0
19800,13830.0,85587.0
19800,63701.0,14609.0
19800,65021.0,95188.0
19800,69174.0,95154.0
19900,90966.0,154351.0
19900,128219.0,162012.0
19900,168732.0,224270.0
19900,64620.0,91504.0
19900,45748.0,82516.0
19900,96435.0,130019.0
19900,132878.0,199172.0
19900,25589.0,90051.0
19900,93619.0,130000.0
19900,170947.0,222227.0
19900,68830.0,107598.0
19900,4641.0,23636.0
19900,16232.0,70592.0
19900,74193.0,94078.0
19900,78142.0,102085.0
20000,59936.0,12737.0
20000,38955.0,80680.0
20000,9647.0,31920.0
20000,43087.0,61438.0
20000,99000.0,140000.0
20000,72000.0,103000.0
20000,170706.0,224233.0
20000,46775.0,70236.0
20000,68958.0,99875.0
20000,,115750.0
20000,71254.0,109200.0
20000,27900.0,
20000,145500.0,194000.0
20000,125000.0,165000.0
20000,73400.0,94000.0
20000,99300.0,139150.0
20000,69742.61,180000.0
20000,59964.0,100000.0
20000,,90000.0
20000,30000.0,46500.0
20000,79741.0,117600.0
20000,55746.0,105230.0
20000,85704.0,94200.0
20000,,73800.0
20000,125000.0,162975.0
20000,13316.0,50150.0
20000,32000.0,56373.0
20000,126324.0,171450.0
20000,,64928.84
20000,66820.0,100000.0
20000,56135.0,93234.0
20000,81800.0,106600.0
20000,61843.0,95595.0
20000,49034.0,98250.0
20000,74368.0,105000.0
20000,145000.0,117500.0
20000,56683.0,90600.0
20000,135631.66,177000.0
20000,,128042.0
20000,29400.0,52000.0
20000,132436.0,180000.0
20000,83205.0,132000.0
20000,127826.0,277500.0
20000,39000.0,62000.0
20000,161000.0,204000.0
20000,117820.0,154000.0
20000,60336.0,132430.0
20000,151982.0,
20000,78500.0,109725.0
20000,104000.0,139900.0
20000,16000.0,87300.0
20000,122000.0,166100.0
20000,47696.03,112700.0
20000,14361.0,50000.0
20000,143000.0,185625.0
20000,21300.0,308600.0
20000,11000.0,75000.0
20000,116932.0,138072.0
20000,70862.0,201500.0
20000,87800.0,163800.0
20000,86019.0,94350.0
20000,142500.0,190000.0
20000,107000.0,146400.0
20000,77900.0,105400.0
20000,23140.0,47548.0
20000,27782.0,58313.0
20000,,78232.0
20000,22036.0,51068.0
20000,28440.0,91704.0
20000,9722.0,173518.0
20000,105422.0,146613.0
20000,,26507.0
20000,,130063.0
20000,129682.0,180746.0
20100,78915.0,119400.0
20100,74013.0,106578.0
20100,14749.0,74584.0
20100,38614.0,56295.0
20100,20153.0,94279.0
20100,,22971.0
20100,70491.0,100797.0
20100,16755.0,29412.0
20100,54098.0,88939.0
20100,62661.0,87329.0
20100,36486.0,46883.0
20100,54257.0,68830.0
20100,45764.0,79967.0
20100,59726.0,79982.0
20100,57192.0,82870.0
20100,104183.0,139637.0
20100,72775.0,102308.0
20100,171132.0,201214.0
20100,137009.0,286955.0
20100,84965.0,110676.0
20200,105278.0,180304.0
20200,9297.0,26699.0
20200,88020.0,139200.0
20200,25956.0,92553.0
20200,125647.0,166423.0
20200,61303.0,97780.0
20200,,72469.0
20200,137000.0,174685.0
20200,35819.0,49843.0
20200,51588.0,121752.0
20200,153084.0,196968.0
20200,45088.0,65211.0
20200,33000.0,62400.0
20200,61477.0,98143.0
20200,51449.0,69060.0
20200,,68031.0
20200,34676.0,62987.0
20200,59347.0,97816.0
20200,41479.0,70102.0
20200,82181.0,119535.0
20200,130401.0,171686.0
20300,59809.0,107994.0
20300,90048.0,129230.0
20300,71387.0,107363.0
20300,37056.0,55027.0
20300,82996.0,118224.0
20300,36360.0,57905.0
20300,153896.0,200279.0
20300,21281.0,90551.0
20300,63803.0,89079.0
20300,37388.0,55703.0
20300,77325.0,133075.0
20300,180254.0,220843.0
20300,66667.0,92158.0
20300,94781.0,125948.0
20300,13838.0,30813.0
20400,173975.0,219297.0
20400,29985.0,54038.0
20400,86559.0,123114.0
20400,99781.0,128452.0
20400,,94446.0
20400,153958.0,195834.0
20400,44746.0,63433.0
20400,19265.0,43962.0
20400,68928.0,98587.0
20400,38267.0,68684.0
20400,81823.0,114832.0
20400,132443.0,204082.0
20400,76305.0,103430.0
20400,83188.0,113181.0
20400,52109.0,100316.0
20400,41985.0,100096.0
20400,60393.0,98247.0
20500,82638.0,109915.0
20500,93761.0,94895.0
20500,64123.0,103728.0
20500,25984.0,95541.0
20500,37437.0,65004.0
20500,86236.0,138729.0
20500,113963.0,131135.0
20500,,130396.0
20500,173061.0,220886.0
20500,47130.0,66415.0
20500,41899.0,65418.0
20500,169689.0,198931.0
20500,67852.0,97944.0
20500,59969.0,90311.0
20500,53438.0,118731.0
20500,183000.0,230000.0
20500,89269.0,132500.0
20500,52031.0,64975.0
20500,87892.0,136867.0
20500,80441.0,100505.0
20500,76620.0,185666.0
20500,39147.0,58049.0
20500,106839.0,144460.0
20500,85884.0,103546.0
20500,64113.0,98322.0
20600,67086.0,108006.0
20600,91180.0,98088.0
20600,69949.0,101807.0
20600,74828.0,106493.0
20600,,24894.0
20600,16779.0,56481.0
20600,44826.0,66226.0
20600,124323.0,166781.0
20600,35530.0,105838.0
20600,91183.0,138268.0
20600,52946.0,83558.0
20600,62531.0,96584.0
20600,48500.0,72000.0
20600,32439.0,55024.0
20600,79590.0,106014.0
20600,138918.0,175989.0
20600,,28635.0
20600,147855.0,125839.0
20600,185050.0,234004.0
20600,114947.0,173502.0
20700,80124.0,99938.0
20700,110307.0,140902.0
20700,71408.0,103991.0
20700,100778.0,142271.0
20700,41000.0,65000.0
20700,48134.0,78954.0
20700,,64980.0
20700,61710.0,86749.0
20700,107766.0,146937.0
20700,72698.0,96691.0
20700,140776.0,183621.0
20700,69810.0,100756.0
20700,32817.0,101720.0
20800,70758.0,
20800,176235.0,209695.0
20800,155315.0,192038.0
20800,56364.0,115760.0
20800,77885.0,98188.0
20800,46434.0,68490.0
20800,107787.0,182140.0
20800,156393.0,199881.0
20800,51562.0,99997.0
20800,29503.0,54923.0
20800,150507.0,126763.0
20800,107379.0,147014.0
20800,97360.0,123854.0
20800,,26732.0
20800,,74486.0
20800,27453.0,49041.0
20800,63764.0,97090.0
20800,58440.0,99244.0
20800,,78483.0
20800,,130472.0
20800,96994.0,140564.0
20800,56597.0,79582.0
20800,136884.0,180053.0
20900,30517.0,58756.0
20900,71972.0,101745.0
20900,111464.0,144487.0
20900,16174.0,34886.0
20900,,74233.0
20900,127077.0,204192.0
20900,59228.0,92224.0
20900,39244.0,55582.0
20900,63038.0,86870.0
20900,45279.0,73814.0
20900,55000.0,79900.0
20900,51960.0,105524.0
20900,69233.0,105434.0
20900,60553.0,91364.0
20900,66575.0,79416.0
20900,122807.0,150896.0
20900,61402.0,88659.0
20900,62615.0,87904.0
20900,133213.0,174787.0
20900,,73849.0
20900,152994.0,117934.0
20900,58299.0,78684.0
21000,101678.0,144063.0
21000,81848.0,109860.0
21000,53572.0,80048.0
21000,94063.0,139868.0
21000,69097.0,105200.0
21000,63405.0,86804.0
21000,133430.0,189263.0
21000,113954.0,136249.0
21000,48735.0,71694.0
21000,,55000.0
21000,86545.0,118000.0
21000,64100.0,85100.0
21000,90267.0,134000.0
21000,42000.0,67000.0
21000,87000.0,140000.0
21000,110000.0,138000.0
21000,69231.0,95000.0
21000,96000.0,125000.0
21000,42000.0,67000.0
21000,67657.0,100606.0
21000,90425.0,97741.0
21000,106011.0,173778.0
21000,52411.0,90031.0
21000,94019.0,134565.0
21000,,91455.0
21000,131378.0,199687.0
21000,65205.0,86313.0
21100,16110.0,54436.0
21100,48624.0,83448.0
21100,55863.0,81406.0
21100,81389.0,123842.0
21100,72000.0,98000.0
21100,61427.0,83722.0
21100,63955.0,95621.0
21100,91479.0,127110.0
21100,143487.0,180122.0
21100,,26450.0
21200,130373.0,204384.0
21200,85092.0,139345.0
21200,23088.0,56535.0
21200,103264.0,148968.0
21200,109747.0,174666.0
21200,70096.0,108632.0
21200,44097.0,64703.0
21200,69212.0,106273.0
21200,67272.0,107667.0
21200,62067.0,104579.0
21200,70000.0,101250.0
21200,84117.0,118884.0
21200,48273.0,71102.0
21200,70400.0,96999.0
21200,55203.0,90639.0
21200,63093.0,101789.0
21200,91759.0,95165.0
21200,113648.0,145650.0
21300,133942.0,282972.0
21300,58209.0,84200.0
21300,63263.0,94180.0
21300,104000.0,155250.0
21300,134578.0,176968.0
21300,56729.0,114643.0
21300,107012.0,159949.0
21300,145324.0,179995.0
21300,185874.0,235968.0
21300,28463.0,47537.0
21300,99613.0,147991.0
21300,67282.0,86861.0
21300,101524.0,141859.0
21300,183386.0,230443.0
21300,72450.0,88622.0
21300,94642.0,125062.0
21300,74081.0,102810.0
21300,98507.0,125539.0
21300,68544.0,89908.0
21300,55140.0,81692.0
21300,143676.0,181960.0
21300,66573.0,100519.0
21300,103989.0,143796.0
21400,88147.0,115000.0
21400,77794.0,105330.0
21400,96016.0,135783.0
21400,134041.0,163103.0
21400,85609.0,108469.0
21400,166244.0,212505.0
21400,104657.0,147364.0
21400,75563.0,96159.0
21400,53071.0,104997.0
21400,113053.0,147467.0
21400,90912.0,121714.0
21400,44573.0,80915.0
21400,49459.0,69461.0
21400,64378.0,99343.0
21400,92241.0,133791.0
21400,7259.0,24770.0
21400,41671.0,103427.0
21400,70112.0,94849.0
21400,143151.0,185014.0
21400,128095.0,167824.0
21400,95147.0,132304.0
21500,100727.0,146904.0
21500,84048.0,115705.0
21500,9579.0,30807.0
21500,107799.0,160526.0
21500,110712.0,178045.0
21500,141688.0,184241.0
21500,25984.0,47386.0
21500,129361.0,284790.0
21500,135899.0,186976.0
21500,96993.0,143240.0
21500,125451.0,200594.0
21500,90000.0,111500.0
21500,18875.0,42500.0
21500,153783.0,191069.0
21500,71636.0,96678.0
21500,30546.0,53300.0
21500,47451.0,78645.0
21500,94310.0,142986.0
21500,90321.0,103778.0
21500,35300.0,78810.0
21500,10193.0,75649.0
21500,67377.0,86502.0
21500,58646.0,90807.0
21600,144276.0,190797.0
21600,30022.0,51337.0
21600,45421.0,75632.0
21600,105654.0,155460.0
21600,77139.0,185494.0
21600,36777.0,68300.0
21600,105759.0,139002.0
21600,61797.0,109007.0
21600,,65935.0
21600,70832.0,96503.0
21600,41105.0,65411.0
21600,152639.0,195661.0
21600,106308.0,147378.0
21600,66711.0,105267.0
21600,59219.0,98111.0
21600,108923.0,142716.0
21600,,54212.0
21600,154991.0,
21600,43449.0,68744.0
21600,93937.0,147792.0
21600,94477.0,135936.0
21700,58363.0,78411.0
21700,56822.0,78399.0
21700,70252.0,186320.0
21700,62506.0,96588.0
21700,8606.0,75530.0
21700,60792.0,14580.0
21700,29258.0,53807.0
21700,79240.0,96784.0
21700,45640.0,67023.0
21700,24771.0,48361.0
21700,29500.0,53943.0
21700,92382.0,168708.0
21700,69000.0,98000.0
21700,93025.0,140438.0
21700,93868.0,147228.0
21700,47024.0,71628.0
21700,45697.0,68144.0
21700,20627.0,52040.0
21700,91637.0,126105.0
21700,59947.0,94103.0
21700,88313.0,139567.0
21700,128841.0,172954.0
21700,72180.0,93427.0
21700,188525.0,234269.0
21700,24984.0,92297.0
21700,187311.0,230513.0
21800,21000.0,45000.0
21800,32335.0,49621.0
21800,48139.0,80114.0
21800,90065.0,122335.0
21800,80092.0,98561.0
21800,,25566.0
21800,82817.0,114732.0
21800,67305.0,99006.0
21800,,60392.0
21800,48162.0,70361.0
21800,99753.0,128000.0
21800,107271.0,161219.0
21800,96709.0,123613.0
21800,133812.0,166893.0
21800,41582.0,71574.0
21800,,59736.0
21800,76324.0,102287.0
21900,147638.0,193065.0
21900,53598.0,74780.0
21900,,80239.0
21900,63967.0,102113.0
21900,91327.0,139106.0
21900,91767.0,141897.0
21900,104379.0,144850.0
21900,51861.0,68951.0
21900,52735.0,75372.0
21900,62387.0,113827.0
21900,66859.0,104878.0
21900,10421.0,24808.0
21900,108000.0,144940.0
21900,61468.0,87450.0
21900,53458.0,77455.0
21900,61423.0,103075.0
21900,70152.0,188365.0
21900,61838.0,92091.0
21900,148955.0,118862.0
21900,,57036.0
21900,94320.0,140698.0
21900,105787.0,142466.0
22000,142072.0,181484.0
22000,36738.0,100040.0
22000,71664.0,98015.0
22000,48041.0,88433.0
22000,,72304.0
22000,15774.0,60115.0
22000,54010.0,97800.0
22000,64000.0,89000.0
22000,48000.0,80990.0
22000,71858.0,99000.0
22000,82000.0,12500.0
22000,74200.0,109800.0
22000,96127.0,122000.0
22000,92000.0,
22000,124000.0,155000.0
22000,81668.0,123978.0
22000,76367.0,103928.0
22000,88898.0,121357.0
22000,143355.0,183799.0
22000,70139.0,95042.0
22000,188982.0,231933.0
22000,53212.0,85006.0
22000,61251.0,91744.0
22000,61042.0,96622.0
22100,69697.0,102155.0
22100,92724.0,126348.0
22100,84114.0,97775.0
22100,95351.0,117905.0
22100,60396.0,101741.0
22100,57018.0,80673.0
22100,24000.0,49000.0
22100,73053.0,105750.0
22100,57000.0,83000.0
22100,86148.0,141472.0
22100,132417.0,170643.0
22100,,65192.0
22100,33435.0,52340.0
22100,45993.0,67208.0
22100,36084.0,84734.0
22200,138584.0,180415.0
22200,45148.0,85341.0
22200,,60904.0
22200,125703.0,162648.0
22200,138121.0,180144.0
22200,102345.0,148299.0
22200,72293.0,98997.0
22200,93947.0,116176.0
22200,57458.0,102195.0
22200,98624.0,140938.0
22200,64809.0,96831.0
22200,67626.0,109042.0
22200,9709.0,33926.0
22200,137889.0,182973.0
22300,65022.0,104766.0
22300,52322.0,102958.0
22300,,136587.0
22300,69002.0,105292.0
22300,24622.0,51631.0
22300,,135000.0
22300,75600.0,102000.0
22300,71800.0,100000.0
22300,72814.0,186463.0
22300,34326.0,103199.0
22300,21571.0,42590.0
22300,59809.0,90883.0
22300,101738.0,145709.0
22300,93305.0,143672.0
22300,60513.0,111713.0
22300,89591.0,149566.0
22300,,22399.0
22300,133995.0,281186.0
22400,103000.0,132500.0
22400,74553.0,102373.0
22400,38669.0,105881.0
22400,135912.0,181863.0
22400,98238.0,135561.0
22400,65502.0,104373.0
22400,52597.0,69312.0
22400,72866.0,95734.0
22400,127967.0,167764.0
22400,130184.0,164189.0
22400,93140.0,120977.0
22400,40605.0,76986.0
22400,80226.0,111307.0
22400,89985.0,121601.0
22400,71051.0,102374.0
22400,51470.0,68139.0
22400,62354.0,88287.0
22400,69774.0,107601.0
22400,15765.0,40456.0
22400,95539.0,124566.0
22400,25585.0,54049.0
22400,91402.0,100845.0
22400,,139654.0
22400,106561.0,157214.0
22400,79022.0,105086.0
22400,16630.0,56824.0
22400,32665.0,56639.0
22400,47687.0,65704.0
22400,83990.0,111096.0
22400,37726.0,59799.0
22400,81617.0,125950.0
22400,71784.0,101695.0
22400,18371.0,38311.0
22500,44228.0,86872.0
22500,127709.0,167975.0
22500,,143254.0
22500,62137.0,95708.0
22500,52000.0,87250.0
22500,,42800.0
22500,60700.0,91000.0
22500,57762.0,95790.0
22500,48405.0,86989.0
22500,76493.0,105545.0
22500,96170.0,118502.0
22500,40884.0,76895.0
22500,73567.0,88157.0
22500,87361.0,140632.0
22500,75010.0,114769.0
22500,,24811.0
22500,136086.0,180804.0
22600,133264.0,172882.0
22600,59050.0,99152.0
22600,91177.0,112123.0
22600,96485.0,120470.0
22600,142117.0,179173.0
22600,72522.0,91587.0
22600,63363.0,90816.0
22600,,144841.0
22600,,55376.0
22600,233000.0,260000.0
22600,69675.0,92300.0
22600,155056.0,187000.0
22600,78975.0,103374.0
22600,109808.0,139133.0
22600,31933.0,47669.0
22600,,45744.0
22600,41920.0,70383.0
22600,,58856.0
22600,239115.0,264462.0
22600,34226.0,85424.0
22600,,55419.0
22600,61503.0,101786.0
22600,131098.0,176119.0
22700,73280.0,92961.0
22700,91303.0,98362.0
22700,,132297.0
22700,75354.0,106186.0
22700,35261.0,54701.0
22700,77356.0,106233.0
22700,93542.0,99198.0
22700,93413.0,134653.0
22700,36253.0,88461.0
22700,128020.0,164199.0
22700,94601.0,99755.0
22700,46929.0,71169.0
22700,155284.0,197634.0
22700,108488.0,139559.0
22700,,57156.0
22800,76502.0,101288.0
22800,96495.0,122362.0
22800,74979.0,109716.0
22800,76733.0,105624.0
22800,49361.0,81914.0
22800,127010.0,171758.0
22800,39166.0,84407.0
22800,,147730.0
22800,,97634.0
22800,,74988.0
22800,,146840.0
22800,132706.0,170396.0
22800,52760.0,81362.0
22800,,57761.0
22800,64659.0,96063.0
22800,52644.0,96376.0
22800,62754.0,101781.0
22800,129697.0,167475.0
22900,,148018.0
22900,191970.0,232998.0
22900,64803.0,92258.0
22900,90702.0,115355.0
22900,70497.0,103855.0
22900,41279.0,59993.0
22900,18059.0,57109.0
22900,95321.0,123082.0
22900,,81255.0
22900,64350.0,93126.0
22900,59702.0,97591.0
22900,136032.0,180899.0
22900,61067.0,96306.0
22900,67312.0,95000.0
22900,65017.0,88066.0
22900,107241.0,138883.0
22900,161754.0,193666.0
22900,28217.0,52804.0
22900,41174.0,86851.0
22900,131767.0,174684.0
22900,41130.0,81069.0
22900,88244.0,103144.0
22900,50876.0,74270.0
23000,108464.0,155821.0
23000,,56390.0
23000,58696.0,102176.0
23000,,150364.0
23000,91732.0,140728.0
23000,62893.0,90989.0
23000,76561.0,111389.0
23000,68275.0,89967.0
23000,58577.0,69327.0
23000,,46846.0
23000,72681.0,105405.0
23000,76213.0,184360.0
23000,48191.0,65080.0
23000,72638.0,109183.0
23000,163805.0,216500.0
23000,131200.0,163390.0
23000,213000.0,280000.0
23000,42600.0,69500.0
23000,56000.0,92000.0
23000,47000.0,78000.0
23000,32000.0,55000.0
23000,48003.0,64720.0
